CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
28700,,304,"Kingsport-Bristol-Bristol, TN-VA",Metropolitan Statistical Area,,"Johnson City-Kingsport-Bristol, TN-VA",Bristol city,Virginia,51,520,Outlying
28740,,408,"Kingston, NY",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Ulster County,New York,36,111,Central
28780,,204,"Kingsville, TX",Micropolitan Statistical Area,,"Corpus Christi-Kingsville-Alice, TX",Kenedy County,Texas,48,261,Outlying
28780,,204,"Kingsville, TX",Micropolitan Statistical Area,,"Corpus Christi-Kingsville-Alice, TX",Kleberg County,Texas,48,273,Central
28820,,,"Kinston, NC",Micropolitan Statistical Area,,,Lenoir County,North Carolina,37,107,Central
28860,,,"Kirksville, MO",Micropolitan Statistical Area,,,Adair County,Missouri,29,001,Central
28860,,,"Kirksville, MO",Micropolitan Statistical Area,,,Schuyler County,Missouri,29,197,Outlying
28900,,,"Klamath Falls, OR",Micropolitan Statistical Area,,,Klamath County,Oregon,41,035,Central
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Anderson County,Tennessee,47,001,Central
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Blount County,Tennessee,47,009,Central
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Campbell County,Tennessee,47,013,Outlying
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Grainger County,Tennessee,47,057,Outlying
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Knox County,Tennessee,47,093,Central
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Loudon County,Tennessee,47,105,Central
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Morgan County,Tennessee,47,129,Outlying
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Roane County,Tennessee,47,145,Outlying
28940,,314,"Knoxville, TN",Metropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Union County,Tennessee,47,173,Outlying
29020,,316,"Kokomo, IN",Metropolitan Statistical Area,,"Kokomo-Peru, IN",Howard County,Indiana,18,067,Central
29060,,148,"Laconia, NH",Micropolitan Statistical Area,,"Boston-Worcester-Providence, MA-RI-NH-CT",Belknap County,New Hampshire,33,001,Central
29100,,,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,,,Houston County,Minnesota,27,055,Central
29100,,,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,,,La Crosse County,Wisconsin,55,063,Central
29180,,318,"Lafayette, LA",Metropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",Acadia Parish,Louisiana,22,001,Outlying
29180,,318,"Lafayette, LA",Metropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",Iberia Parish,Louisiana,22,045,Central
29180,,318,"Lafayette, LA",Metropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",Lafayette Parish,Louisiana,22,055,Central
29180,,318,"Lafayette, LA",Metropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",St. Martin Parish,Louisiana,22,099,Outlying
29180,,318,"Lafayette, LA",Metropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",Vermilion Parish,Louisiana,22,113,Outlying
29200,,320,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,,"Lafayette-West Lafayette-Frankfort, IN",Benton County,Indiana,18,007,Outlying
29200,,320,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,,"Lafayette-West Lafayette-Frankfort, IN",Carroll County,Indiana,18,015,Outlying
29200,,320,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,,"Lafayette-West Lafayette-Frankfort, IN",Tippecanoe County,Indiana,18,157,Central
29260,,,"La Grande, OR",Micropolitan Statistical Area,,,Union County,Oregon,41,061,Central
29300,,122,"LaGrange, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Troup County,Georgia,13,285,Central
29340,,324,"Lake Charles, LA",Metropolitan Statistical Area,,"Lake Charles-Jennings, LA",Calcasieu Parish,Louisiana,22,019,Central
29340,,324,"Lake Charles, LA",Metropolitan Statistical Area,,"Lake Charles-Jennings, LA",Cameron Parish,Louisiana,22,023,Outlying
29380,,264,"Lake City, FL",Micropolitan Statistical Area,,"Gainesville-Lake City, FL",Columbia County,Florida,12,023,Central
29420,,332,"Lake Havasu City-Kingman, AZ",Metropolitan Statistical Area,,"Las Vegas-Henderson, NV-AZ",Mohave County,Arizona,04,015,Central
29460,,,"Lakeland-Winter Haven, FL",Metropolitan Statistical Area,,,Polk County,Florida,12,105,Central
29500,,,"Lamesa, TX",Micropolitan Statistical Area,,,Dawson County,Texas,48,115,Central
29540,,,"Lancaster, PA",Metropolitan Statistical Area,,,Lancaster County,Pennsylvania,42,071,Central
29620,,330,"Lansing-East Lansing, MI",Metropolitan Statistical Area,,"Lansing-East Lansing-Owosso, MI",Clinton County,Michigan,26,037,Central
29620,,330,"Lansing-East Lansing, MI",Metropolitan Statistical Area,,"Lansing-East Lansing-Owosso, MI",Eaton County,Michigan,26,045,Central
29620,,330,"Lansing-East Lansing, MI",Metropolitan Statistical Area,,"Lansing-East Lansing-Owosso, MI",Ingham County,Michigan,26,065,Central
29660,,,"Laramie, WY",Micropolitan Statistical Area,,,Albany County,Wyoming,56,001,Central
29700,,,"Laredo, TX",Metropolitan Statistical Area,,,Webb County,Texas,48,479,Central
29740,,238,"Las Cruces, NM",Metropolitan Statistical Area,,"El Paso-Las Cruces, TX-NM",Doña Ana County,New Mexico,35,013,Central
29780,,106,"Las Vegas, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",San Miguel County,New Mexico,35,047,Central
29820,,332,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,,"Las Vegas-Henderson, NV-AZ",Clark County,Nevada,32,003,Central
29860,,,"Laurel, MS",Micropolitan Statistical Area,,,Jasper County,Mississippi,28,061,Outlying
29860,,,"Laurel, MS",Micropolitan Statistical Area,,,Jones County,Mississippi,28,067,Central
29900,,246,"Laurinburg, NC",Micropolitan Statistical Area,,"Fayetteville-Lumberton-Laurinburg, NC",Scotland County,North Carolina,37,165,Central
29940,,312,"Lawrence, KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Douglas County,Kansas,20,045,Central
29980,,400,"Lawrenceburg, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Lawrence County,Tennessee,47,099,Central
30020,,,"Lawton, OK",Metropolitan Statistical Area,,,Comanche County,Oklahoma,40,031,Central
30020,,,"Lawton, OK",Metropolitan Statistical Area,,,Cotton County,Oklahoma,40,033,Outlying
30060,,,"Lebanon, MO",Micropolitan Statistical Area,,,Laclede County,Missouri,29,105,Central
30140,,276,"Lebanon, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Lebanon County,Pennsylvania,42,075,Central
30220,,352,"Levelland, TX",Micropolitan Statistical Area,,"Lubbock-Levelland, TX",Hockley County,Texas,48,219,Central
30260,,146,"Lewisburg, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Union County,Pennsylvania,42,119,Central
30280,,400,"Lewisburg, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Marshall County,Tennessee,47,117,Central
30300,,,"Lewiston, ID-WA",Metropolitan Statistical Area,,,Nez Perce County,Idaho,16,069,Central
30300,,,"Lewiston, ID-WA",Metropolitan Statistical Area,,,Asotin County,Washington,53,003,Central
30340,,438,"Lewiston-Auburn, ME",Metropolitan Statistical Area,,"Portland-Lewiston-South Portland, ME",Androscoggin County,Maine,23,001,Central
30380,,,"Lewistown, PA",Micropolitan Statistical Area,,,Mifflin County,Pennsylvania,42,087,Central
30420,,,"Lexington, NE",Micropolitan Statistical Area,,,Dawson County,Nebraska,31,047,Central
30420,,,"Lexington, NE",Micropolitan Statistical Area,,,Gosper County,Nebraska,31,073,Outlying
30460,,336,"Lexington-Fayette, KY",Metropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Bourbon County,Kentucky,21,017,Outlying
30460,,336,"Lexington-Fayette, KY",Metropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Clark County,Kentucky,21,049,Outlying
30460,,336,"Lexington-Fayette, KY",Metropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Fayette County,Kentucky,21,067,Central
30460,,336,"Lexington-Fayette, KY",Metropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Jessamine County,Kentucky,21,113,Outlying
30460,,336,"Lexington-Fayette, KY",Metropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Scott County,Kentucky,21,209,Outlying
30460,,336,"Lexington-Fayette, KY",Metropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Woodford County,Kentucky,21,239,Outlying
30580,,,"Liberal, KS",Micropolitan Statistical Area,,,Seward County,Kansas,20,175,Central
30620,,338,"Lima, OH",Metropolitan Statistical Area,,"Lima-Van Wert-Celina, OH",Allen County,Ohio,39,003,Central
30660,,522,"Lincoln, IL",Micropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Logan County,Illinois,17,107,Central
30700,,339,"Lincoln, NE",Metropolitan Statistical Area,,"Lincoln-Beatrice, NE",Lancaster County,Nebraska,31,109,Central
30700,,339,"Lincoln, NE",Metropolitan Statistical Area,,"Lincoln-Beatrice, NE",Seward County,Nebraska,31,159,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Faulkner County,Arkansas,05,045,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Grant County,Arkansas,05,053,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Lonoke County,Arkansas,05,085,Central
30780,,340,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Perry County,Arkansas,05,105,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Pulaski County,Arkansas,05,119,Central
30780,,340,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Saline County,Arkansas,05,125,Central
30820,,558,"Lock Haven, PA",Micropolitan Statistical Area,,"Williamsport-Lock Haven, PA",Clinton County,Pennsylvania,42,035,Central
30860,,,"Logan, UT-ID",Metropolitan Statistical Area,,,Franklin County,Idaho,16,041,Outlying
30860,,,"Logan, UT-ID",Metropolitan Statistical Area,,,Cache County,Utah,49,005,Central
30880,,170,"Logan, WV",Micropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Logan County,West Virginia,54,045,Central
30900,,,"Logansport, IN",Micropolitan Statistical Area,,,Cass County,Indiana,18,017,Central
30940,,,"London, KY",Micropolitan Statistical Area,,,Knox County,Kentucky,21,121,Central
30940,,,"London, KY",Micropolitan Statistical Area,,,Laurel County,Kentucky,21,125,Central
30940,,,"London, KY",Micropolitan Statistical Area,,,Whitley County,Kentucky,21,235,Central
30980,,346,"Longview, TX",Metropolitan Statistical Area,,"Longview-Marshall, TX",Gregg County,Texas,48,183,Central
30980,,346,"Longview, TX",Metropolitan Statistical Area,,"Longview-Marshall, TX",Rusk County,Texas,48,401,Outlying
30980,,346,"Longview, TX",Metropolitan Statistical Area,,"Longview-Marshall, TX",Upshur County,Texas,48,459,Outlying
31020,,440,"Longview, WA",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Cowlitz County,Washington,53,015,Central
31060,,106,"Los Alamos, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Los Alamos County,New Mexico,35,028,Central
31080,11244,348,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,"Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach, CA",Orange County,California,06,059,Central
31080,31084,348,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,"Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach, CA",Los Angeles County,California,06,037,Central
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Clark County,Indiana,18,019,Central
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Floyd County,Indiana,18,043,Central
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Harrison County,Indiana,18,061,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Scott County,Indiana,18,143,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Washington County,Indiana,18,175,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Bullitt County,Kentucky,21,029,Central
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Henry County,Kentucky,21,103,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Jefferson County,Kentucky,21,111,Central
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Oldham County,Kentucky,21,185,Central
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Shelby County,Kentucky,21,211,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Spencer County,Kentucky,21,215,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Trimble County,Kentucky,21,223,Outlying
31180,,352,"Lubbock, TX",Metropolitan Statistical Area,,"Lubbock-Levelland, TX",Crosby County,Texas,48,107,Outlying
31180,,352,"Lubbock, TX",Metropolitan Statistical Area,,"Lubbock-Levelland, TX",Lubbock County,Texas,48,303,Central
31180,,352,"Lubbock, TX",Metropolitan Statistical Area,,"Lubbock-Levelland, TX",Lynn County,Texas,48,305,Outlying
31220,,,"Ludington, MI",Micropolitan Statistical Area,,,Mason County,Michigan,26,105,Central
31260,,,"Lufkin, TX",Micropolitan Statistical Area,,,Angelina County,Texas,48,005,Central
31300,,246,"Lumberton, NC",Micropolitan Statistical Area,,"Fayetteville-Lumberton-Laurinburg, NC",Robeson County,North Carolina,37,155,Central
31340,,,"Lynchburg, VA",Metropolitan Statistical Area,,,Amherst County,Virginia,51,009,Central
31340,,,"Lynchburg, VA",Metropolitan Statistical Area,,,Appomattox County,Virginia,51,011,Outlying
31340,,,"Lynchburg, VA",Metropolitan Statistical Area,,,Bedford County,Virginia,51,019,Central
31340,,,"Lynchburg, VA",Metropolitan Statistical Area,,,Campbell County,Virginia,51,031,Central
31340,,,"Lynchburg, VA",Metropolitan Statistical Area,,,Lynchburg city,Virginia,51,680,Central
31380,,,"Macomb, IL",Micropolitan Statistical Area,,,McDonough County,Illinois,17,109,Central
31420,,356,"Macon-Bibb County, GA",Metropolitan Statistical Area,,"Macon-Bibb County--Warner Robins, GA",Bibb County,Georgia,13,021,Central
31420,,356,"Macon-Bibb County, GA",Metropolitan Statistical Area,,"Macon-Bibb County--Warner Robins, GA",Crawford County,Georgia,13,079,Outlying
31420,,356,"Macon-Bibb County, GA",Metropolitan Statistical Area,,"Macon-Bibb County--Warner Robins, GA",Jones County,Georgia,13,169,Outlying
31420,,356,"Macon-Bibb County, GA",Metropolitan Statistical Area,,"Macon-Bibb County--Warner Robins, GA",Monroe County,Georgia,13,207,Outlying
31420,,356,"Macon-Bibb County, GA",Metropolitan Statistical Area,,"Macon-Bibb County--Warner Robins, GA",Twiggs County,Georgia,13,289,Outlying
31460,,260,"Madera, CA",Metropolitan Statistical Area,,"Fresno-Madera, CA",Madera County,California,06,039,Central
31500,,350,"Madison, IN",Micropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Jefferson County,Indiana,18,077,Central
31540,,357,"Madison, WI",Metropolitan Statistical Area,,"Madison-Janesville-Beloit, WI",Columbia County,Wisconsin,55,021,Outlying
31540,,357,"Madison, WI",Metropolitan Statistical Area,,"Madison-Janesville-Beloit, WI",Dane County,Wisconsin,55,025,Central
31540,,357,"Madison, WI",Metropolitan Statistical Area,,"Madison-Janesville-Beloit, WI",Green County,Wisconsin,55,045,Outlying
31540,,357,"Madison, WI",Metropolitan Statistical Area,,"Madison-Janesville-Beloit, WI",Iowa County,Wisconsin,55,049,Outlying
31580,,,"Madisonville, KY",Micropolitan Statistical Area,,,Hopkins County,Kentucky,21,107,Central
31620,,,"Magnolia, AR",Micropolitan Statistical Area,,,Columbia County,Arkansas,05,027,Central
31660,,,"Malone, NY",Micropolitan Statistical Area,,,Franklin County,New York,36,033,Central
31680,,284,"Malvern, AR",Micropolitan Statistical Area,,"Hot Springs-Malvern, AR",Hot Spring County,Arkansas,05,059,Central
31700,,148,"Manchester-Nashua, NH",Metropolitan Statistical Area,,"Boston-Worcester-Providence, MA-RI-NH-CT",Hillsborough County,New Hampshire,33,011,Central
31740,,358,"Manhattan, KS",Metropolitan Statistical Area,,"Manhattan-Junction City, KS",Pottawatomie County,Kansas,20,149,Outlying
31740,,358,"Manhattan, KS",Metropolitan Statistical Area,,"Manhattan-Junction City, KS",Riley County,Kansas,20,161,Central
31820,,,"Manitowoc, WI",Micropolitan Statistical Area,,,Manitowoc County,Wisconsin,55,071,Central
31860,,359,"Mankato-North Mankato, MN",Metropolitan Statistical Area,,"Mankato-New Ulm-North Mankato, MN",Blue Earth County,Minnesota,27,013,Central
31860,,359,"Mankato-North Mankato, MN",Metropolitan Statistical Area,,"Mankato-New Ulm-North Mankato, MN",Nicollet County,Minnesota,27,103,Central
31900,,360,"Mansfield, OH",Metropolitan Statistical Area,,"Mansfield-Ashland-Bucyrus, OH",Richland County,Ohio,39,139,Central
31930,,425,"Marietta, OH",Micropolitan Statistical Area,,"Parkersburg-Marietta-Vienna, WV-OH",Washington County,Ohio,39,167,Central
31940,,,"Marinette, WI-MI",Micropolitan Statistical Area,,,Menominee County,Michigan,26,109,Central
31940,,,"Marinette, WI-MI",Micropolitan Statistical Area,,,Marinette County,Wisconsin,55,075,Central
31980,,,"Marion, IN",Micropolitan Statistical Area,,,Grant County,Indiana,18,053,Central
32000,,280,"Marion, NC",Micropolitan Statistical Area,,"Hickory-Lenoir, NC",McDowell County,North Carolina,37,111,Central
32020,,198,"Marion, OH",Micropolitan Statistical Area,,"Columbus-Marion-Zanesville, OH",Marion County,Ohio,39,101,Central
32100,,,"Marquette, MI",Micropolitan Statistical Area,,,Marquette County,Michigan,26,103,Central
32140,,,"Marshall, MN",Micropolitan Statistical Area,,,Lyon County,Minnesota,27,083,Central
32180,,,"Marshall, MO",Micropolitan Statistical Area,,,Saline County,Missouri,29,195,Central
32220,,346,"Marshall, TX",Micropolitan Statistical Area,,"Longview-Marshall, TX",Harrison County,Texas,48,203,Central
32260,,,"Marshalltown, IA",Micropolitan Statistical Area,,,Marshall County,Iowa,19,127,Central
32280,,362,"Martin, TN",Micropolitan Statistical Area,,"Martin-Union City, TN-KY",Weakley County,Tennessee,47,183,Central
32300,,,"Martinsville, VA",Micropolitan Statistical Area,,,Henry County,Virginia,51,089,Central
32300,,,"Martinsville, VA",Micropolitan Statistical Area,,,Martinsville city,Virginia,51,690,Central
32340,,,"Maryville, MO",Micropolitan Statistical Area,,,Nodaway County,Missouri,29,147,Central
32380,,,"Mason City, IA",Micropolitan Statistical Area,,,Cerro Gordo County,Iowa,19,033,Central
32380,,,"Mason City, IA",Micropolitan Statistical Area,,,Worth County,Iowa,19,195,Outlying
32420,,364,"Mayagüez, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Hormigueros Municipio,Puerto Rico,72,067,Central
32420,,364,"Mayagüez, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Mayagüez Municipio,Puerto Rico,72,097,Central
32460,,424,"Mayfield, KY",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Graves County,Kentucky,21,083,Central
32500,,178,"Maysville, KY",Micropolitan Statistical Area,,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Mason County,Kentucky,21,161,Central
32540,,,"McAlester, OK",Micropolitan Statistical Area,,,Pittsburg County,Oklahoma,40,121,Central
32580,,365,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,,"McAllen-Edinburg, TX",Hidalgo County,Texas,48,215,Central
32620,,,"McComb, MS",Micropolitan Statistical Area,,,Amite County,Mississippi,28,005,Outlying
32620,,,"McComb, MS",Micropolitan Statistical Area,,,Pike County,Mississippi,28,113,Central
32660,,,"McMinnville, TN",Micropolitan Statistical Area,,,Warren County,Tennessee,47,177,Central
32700,,,"McPherson, KS",Micropolitan Statistical Area,,,McPherson County,Kansas,20,113,Central
32740,,240,"Meadville, PA",Micropolitan Statistical Area,,"Erie-Meadville, PA",Crawford County,Pennsylvania,42,039,Central
32780,,366,"Medford, OR",Metropolitan Statistical Area,,"Medford-Grants Pass, OR",Jackson County,Oregon,41,029,Central
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Crittenden County,Arkansas,05,035,Central
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Benton County,Mississippi,28,009,Outlying
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",DeSoto County,Mississippi,28,033,Central
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Marshall County,Mississippi,28,093,Outlying
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Tate County,Mississippi,28,137,Outlying
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Tunica County,Mississippi,28,143,Outlying
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Fayette County,Tennessee,47,047,Outlying
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Shelby County,Tennessee,47,157,Central
32820,,368,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",Tipton County,Tennessee,47,167,Outlying
32860,,232,"Menomonie, WI",Micropolitan Statistical Area,,"Eau Claire-Menomonie, WI",Dunn County,Wisconsin,55,033,Central
32900,,382,"Merced, CA",Metropolitan Statistical Area,,"Modesto-Merced, CA",Merced County,California,06,047,Central
32940,,,"Meridian, MS",Micropolitan Statistical Area,,,Clarke County,Mississippi,28,023,Outlying
32940,,,"Meridian, MS",Micropolitan Statistical Area,,,Kemper County,Mississippi,28,069,Outlying
32940,,,"Meridian, MS",Micropolitan Statistical Area,,,Lauderdale County,Mississippi,28,075,Central
32980,,554,"Merrill, WI",Micropolitan Statistical Area,,"Wausau-Stevens Point-Wisconsin Rapids, WI",Lincoln County,Wisconsin,55,069,Central
33020,,190,"Mexico, MO",Micropolitan Statistical Area,,"Columbia-Moberly-Mexico, MO",Audrain County,Missouri,29,007,Central
33060,,309,"Miami, OK",Micropolitan Statistical Area,,"Joplin-Miami, MO-OK",Ottawa County,Oklahoma,40,115,Central
33100,22744,370,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL",Broward County,Florida,12,011,Central
33100,33124,370,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,"Miami-Miami Beach-Kendall, FL","Miami-Fort Lauderdale-Port St. Lucie, FL",Miami-Dade County,Florida,12,086,Central
33100,48424,370,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,"West Palm Beach-Boca Raton-Delray Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL",Palm Beach County,Florida,12,099,Central
33140,,176,"Michigan City-La Porte, IN",Metropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",LaPorte County,Indiana,18,091,Central
33180,,,"Middlesborough, KY",Micropolitan Statistical Area,,,Bell County,Kentucky,21,013,Central
33220,,474,"Midland, MI",Metropolitan Statistical Area,,"Saginaw-Midland-Bay City, MI",Midland County,Michigan,26,111,Central
33260,,372,"Midland, TX",Metropolitan Statistical Area,,"Midland-Odessa, TX",Martin County,Texas,48,317,Outlying
33260,,372,"Midland, TX",Metropolitan Statistical Area,,"Midland-Odessa, TX",Midland County,Texas,48,329,Central
33300,,,"Milledgeville, GA",Micropolitan Statistical Area,,,Baldwin County,Georgia,13,009,Central
33300,,,"Milledgeville, GA",Micropolitan Statistical Area,,,Hancock County,Georgia,13,141,Outlying
33340,,376,"Milwaukee-Waukesha-West Allis, WI",Metropolitan Statistical Area,,"Milwaukee-Racine-Waukesha, WI",Milwaukee County,Wisconsin,55,079,Central
33340,,376,"Milwaukee-Waukesha-West Allis, WI",Metropolitan Statistical Area,,"Milwaukee-Racine-Waukesha, WI",Ozaukee County,Wisconsin,55,089,Central
33340,,376,"Milwaukee-Waukesha-West Allis, WI",Metropolitan Statistical Area,,"Milwaukee-Racine-Waukesha, WI",Washington County,Wisconsin,55,131,Outlying
33340,,376,"Milwaukee-Waukesha-West Allis, WI",Metropolitan Statistical Area,,"Milwaukee-Racine-Waukesha, WI",Waukesha County,Wisconsin,55,133,Central
33420,,206,"Mineral Wells, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Palo Pinto County,Texas,48,363,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Anoka County,Minnesota,27,003,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Carver County,Minnesota,27,019,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Chisago County,Minnesota,27,025,Outlying
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Dakota County,Minnesota,27,037,Central
